phish_id,host,url,submission_time,target,online,httpstatus,phish_detail_url
12212,cuisinette-consultez-ressources.deaftone.com,http://cuisinette-consultez-ressources.deaftone.com/limited1/compensation/regulated/,2017-12-03 10:05:30,Apple,dnserror,0,http://melani.admin.ch/
12210,net-cancelserv.com,http://net-cancelserv.com/goto/,2017-12-03 09:37:25,Netflix,dnserror,0,http://melani.admin.ch/
12206,myhomebook.com.au,http://myhomebook.com.au/backup.html,2017-12-03 09:26:08,Chase,offline,302,http://melani.admin.ch/
12205,www.cbl-ly-online.com,http://www.cbl-ly-online.com/cbl/lib/accounts/login.html,2017-12-03 08:44:13,Central Bank of Libya,dnserror,0,http://melani.admin.ch/
12204,72.52.245.18,http://72.52.245.18/~droneservicestx/.well-known/acme-challenge/js/S.e.c.u.r.i.t.y-C.h.e.c.k-U.p.d.a.t.e/,2017-12-02 11:01:49,Apple,offline,302,http://melani.admin.ch/
12202,www.eservice-cembra.com,http://www.eservice-cembra.com/myaccounts/update/cebmra./,2017-12-02 07:57:56,Cembra,dnserror,0,http://melani.admin.ch/
12201,secure-apple-ch-online.fr,http://secure-apple-ch-online.fr/validation/authcaptcha/retry/,2017-12-02 07:57:40,Cembra,dnserror,0,http://melani.admin.ch/
12200,cuisinette-consultez-ressources.chatnook.com,http://cuisinette-consultez-ressources.chatnook.com/limited/compensation/regulated/,2017-12-02 07:57:26,Apple,dnserror,0,http://melani.admin.ch/
12199,www.appleid.apple.com.account.recovery.support.datmy.name,https://www.appleid.apple.com.account.recovery.support.datmy.name/signin/iforgot/,2017-12-02 07:48:05,Apple,dnserror,0,http://melani.admin.ch/
12198,www.ficustelecom.com,https://www.ficustelecom.com/js/redirect/appleid.apple.com/,2017-12-02 07:48:00,Apple,offline,404,http://melani.admin.ch/
12197,mediak0j.beget.tech,http://mediak0j.beget.tech/erhaltdatum1/nummer/cancellation-management/,2017-12-01 12:41:28,Apple,offline,404,http://melani.admin.ch/
12196,itnsap7c.beget.tech,http://itnsap7c.beget.tech/erhaltdatum/nummer/cancellation-management/,2017-12-01 12:02:24,Apple,offline,404,http://melani.admin.ch/
12195,bppmd.ambon.go.id,https://bppmd.ambon.go.id/js/ID/,2017-12-01 10:58:37,PayPal,offline,404,http://melani.admin.ch/
12194,tinfoilhat.com,http://tinfoilhat.com/coin-slider/master/bahlool.php,2017-12-01 10:58:22,PayPal,offline,404,http://melani.admin.ch/
12193,caueharfuch.com.br,http://caueharfuch.com.br/wp-content/e-paypalogin.cgidispatch-access/,2017-12-01 08:45:33,PayPal,dnserror,0,http://melani.admin.ch/
12192,kadesiana.dm1.co.id,http://kadesiana.dm1.co.id/index2.php/,2017-12-01 08:45:30,PayPal,dnserror,0,http://melani.admin.ch/
12191,kaytent.com,http://kaytent.com/images/banners/CASE-201.255.632.21/2/updates/app/,2017-12-01 08:44:29,Apple,offline,404,http://melani.admin.ch/
12190,iuri0030.hospedagemdesites.ws,https://iuri0030.hospedagemdesites.ws/~diskpizzaestrela/account-secure-case-25569854/,2017-12-01 08:44:26,Apple,offline,403,http://melani.admin.ch/
12188,www.widsun.com,http://www.widsun.com/,2017-12-01 06:46:51,Visa,offline,500,http://melani.admin.ch/
12187,franck3u.beget.tech,http://franck3u.beget.tech/--/Whatup/What/2018/,2017-12-01 06:46:37,Visa,offline,404,http://melani.admin.ch/
12186,locked.netlfix.com.confirm.account.netflxsecure-serv.com,https://locked.netlfix.com.confirm.account.netflxsecure-serv.com/,2017-12-01 06:28:07,Netflix,dnserror,0,http://melani.admin.ch/
12185,polygongroup.asia,http://polygongroup.asia/hello-world/,2017-12-01 06:17:59,Netflix,offline,404,http://melani.admin.ch/
12181,pandelioudc.lt,http://pandelioudc.lt/postf/postfin/index.php,2017-12-01 06:06:00,PostFinance,offline,500,http://melani.admin.ch/
12180,fastemr.com,http://fastemr.com/moo/log/,2017-12-01 06:05:50,PayPal,dnserror,0,http://melani.admin.ch/
12179,www.ver-bena.com,http://www.ver-bena.com/projects/app/,2017-12-01 06:05:37,PayPal,offline,302,http://melani.admin.ch/
12178,www.cafebarge.fr,https://www.cafebarge.fr/service/security/Inc/,2017-12-01 06:05:18,Netflix,offline,404,http://melani.admin.ch/
12177,info-update.tumblr.com,http://info-update.tumblr.com/,2017-12-01 06:05:09,Netflix,offline,500,http://melani.admin.ch/
12176,www.nohpindia.com,https://www.nohpindia.com/admin/images/-/Manage/inc/,2017-12-01 06:04:15,PayPal,dnserror,0,http://melani.admin.ch/
12175,www.terhaab.com,https://www.terhaab.com/images/-/About.html,2017-12-01 06:04:11,PayPal,offline,302,http://melani.admin.ch/
12173,booksdeskie.com,http://booksdeskie.com/wp-includes/fonts/redirs.php,2017-12-01 06:03:35,Swisscom,offline,406,http://melani.admin.ch/
12172,redirect319201328.de,http://redirect319201328.de/6WB87SF4DH896TW/FEQC8HGWJJ93E43/,2017-12-01 06:03:15,ING,dnserror,0,http://melani.admin.ch/
12171,banking.ing-diba.de-jahresende-update.com,http://banking.ing-diba.de-jahresende-update.com/6WB87SF4DH896TW/FEQC8HGWJJ93E43/,2017-12-01 06:02:53,ING,dnserror,0,http://melani.admin.ch/
12170,trapaud.org,https://trapaud.org//wp-content/X3D-Domain/boxMrenewal.php,2017-12-01 06:02:15,E-Mail Provider,dnserror,0,http://melani.admin.ch/
12169,qouested.ml,http://qouested.ml/images/mo/secure/ii.php,2017-12-01 06:01:58,E-Mail Provider,dnserror,0,http://melani.admin.ch/
12168,www.appleid.apple.com.account.recovery.support.panda1337.com,http://www.appleid.apple.com.account.recovery.support.panda1337.com/signin/,2017-11-30 14:41:10,Apple,dnserror,0,http://melani.admin.ch/
12167,www.logisticonex.com,http://www.logisticonex.com/redirect/app-connect/,2017-11-30 14:41:01,Apple,offline,404,http://melani.admin.ch/
12166,www.kasbahangour.com,http://www.kasbahangour.com/fr/espace-pass-activer/,2017-11-30 14:37:42,Soci̩t̩ G̩n̩rale,offline,404,http://melani.admin.ch/
12165,voyagetomedicalcare.com,https://voyagetomedicalcare.com/i.htm,2017-11-30 14:37:36,Soci̩t̩ G̩n̩rale,online,200,http://melani.admin.ch/
12163,paypal.256bit-ssl-secure.com,https://paypal.256bit-ssl-secure.com/695480/7oVYBsx93nNTHOt/2E5RiKn69HSmlgM/468625011388/fu80k37xtw5AlqM/Ak1tZVYzGcI46Kb/,2017-11-30 11:55:15,PayPal,dnserror,0,http://melani.admin.ch/
12160,servise.papyapl.home.oline.secrty.youknowyourecurious.com,http://servise.papyapl.home.oline.secrty.youknowyourecurious.com/mp/,2017-11-30 07:26:30,PayPal,offline,404,http://melani.admin.ch/
12159,www.securudo2.net,https://www.securudo2.net/id3283.php,2017-11-30 06:30:57,PayPal,dnserror,0,http://melani.admin.ch/
12158,user56645.vs.speednames.com,http://user56645.vs.speednames.com/index/1.html,2017-11-29 19:23:57,UBS,offline,500,http://melani.admin.ch/
12157,www.ch-ubs.e-mengine.com,http://www.ch-ubs.e-mengine.com/index/ubs/de/,2017-11-29 18:45:43,UBS,offline,404,http://melani.admin.ch/
12155,bpacdhaka.com,http://bpacdhaka.com/wp-admin/user/Swisscom/index.html,2017-11-29 16:17:43,Swisscom,offline,302,http://melani.admin.ch/
12154,sapanatc.beget.tech,http://sapanatc.beget.tech/workbench/card.html,2017-11-29 16:16:57,UBS,offline,404,http://melani.admin.ch/
12153,jaywinstelvocaltalent.com,http://jaywinstelvocaltalent.com/wp-includes/SimplePie/XML/Declaration/wp-admin/wp-css/2bbb/mail/quota/upgrade/25GB/index.php,2017-11-29 16:15:21,E-Mail Provider,offline,302,http://melani.admin.ch/
12152,smartcasa-group.com,https://smartcasa-group.com/redi.php,2017-11-28 15:44:10,PayPal,offline,404,http://melani.admin.ch/
12151,ibuyrc.com,https://ibuyrc.com/fast-update,2017-11-28 15:44:06,PayPal,offline,403,http://melani.admin.ch/
12149,www.helpinghandsservices.org,http://www.helpinghandsservices.org/images/ud_2x2/ud_3x3/ch.htm,2017-11-28 14:23:07,PayPal,offline,302,http://melani.admin.ch/
12148,www.aico.cat,http://www.aico.cat/img/logo_revista/css/2/Befestigung.html,2017-11-28 14:14:08,PayPal,dnserror,0,http://melani.admin.ch/
12147,www.kinderkueche-stadthagen.de,http://www.kinderkueche-stadthagen.de/components/com_foxcontact/1511410851095/0xd4577/,2017-11-28 14:12:53,PayPal,offline,404,http://melani.admin.ch/
12146,www.infinityinnotech.com,http://www.infinityinnotech.com/googlef7f0d74a1a82e4fd.html,2017-11-28 14:12:38,PayPal,offline,404,http://melani.admin.ch/
12145,ricardo.8231985889.ch,http://ricardo.8231985889.ch/,2017-11-28 11:16:55,Ricardo,dnserror,0,http://melani.admin.ch/
12144,ebase-lufthansa.com,http://ebase-lufthansa.com/apple-test/,2017-11-28 11:06:30,Lufthansa,offline,403,http://melani.admin.ch/
12142,infoweavers.in,http://infoweavers.in/stjsclp/Admin/b0x/index.php,2017-11-28 09:21:37,Apple,offline,404,http://melani.admin.ch/
12141,comayaproducts.com,https://comayaproducts.com/zaz/webmail/index.php,2017-11-28 06:36:04,E-Mail Provider,dnserror,0,http://melani.admin.ch/
12139,pipelocomotoranaconda.hmshared.com,http://pipelocomotoranaconda.hmshared.com/coneyupheldahead,2017-11-28 05:56:15,HypoVereinsbank,offline,500,http://melani.admin.ch/
12138,berhfer.co,http://berhfer.co/templates/gold/mind/index.php,2017-11-27 20:38:48,E-Mail Provider,offline,404,http://melani.admin.ch/
12137,airtable.com,https://airtable.com/shrszzfRNooMJa01V,2017-11-27 20:33:12,E-Mail Provider,offline,404,http://melani.admin.ch/
12136,aaryacreation.in,http://aaryacreation.in/js/tiny_mce/classes/adapter/jquery/,2017-11-27 20:32:25,Apple,offline,404,http://melani.admin.ch/
12134,referdesigner.com,http://referdesigner.com/wp-includes/images/fronts/new/D2017HL/index.php,2017-11-27 11:26:00,E-Mail Provider,offline,403,http://melani.admin.ch/
12133,appleid.security-apple.com,http://appleid.security-apple.com/update/,2017-11-27 11:14:52,Apple,dnserror,0,http://melani.admin.ch/
12132,berhfer.co,http://berhfer.co/templates/order/adobe/index.php,2017-11-27 09:04:17,E-Mail Provider,offline,404,http://melani.admin.ch/
12131,mataixxp.beget.tech,http://mataixxp.beget.tech/contact/,2017-11-27 07:54:27,Apple,offline,404,http://melani.admin.ch/
12130,clienthelp-center.cf,https://clienthelp-center.cf/Manage/inc/,2017-11-27 07:54:16,PayPal,dnserror,0,http://melani.admin.ch/
12129,elektrogitardersleri.com,http://elektrogitardersleri.com/gp.html,2017-11-27 07:54:09,PayPal,offline,404,http://melani.admin.ch/
12127,r2-seattle.webserversystems.com,https://r2-seattle.webserversystems.com/~rosecity/joinid/,2017-11-27 07:54:00,Apple,offline,403,http://melani.admin.ch/
12126,compane7.beget.tech,http://compane7.beget.tech/files/g65dfs65ghrt65er65trew6t4gre6tgrew/ch/,2017-11-27 07:42:51,UBS,offline,404,http://melani.admin.ch/
12125,disolrfs.com,http://disolrfs.com/admin/Windows%20Settings.php,2017-11-27 07:42:23,E-Mail Provider,offline,404,http://melani.admin.ch/
12124,www.queroterfibra.com.br,http://www.queroterfibra.com.br/wp-includes/c/,2017-11-27 07:42:06,Apple,offline,404,http://melani.admin.ch/
12123,coopmas.com.br,http://coopmas.com.br/wp/wp-includes/css/one/,2017-11-27 07:41:48,Apple,offline,302,http://melani.admin.ch/
12122,italianhome.no,http://italianhome.no/installation_old/language/ar-AA/,2017-11-27 07:41:33,Apple,offline,503,http://melani.admin.ch/
12121,humbleindependent.com,http://humbleindependent.com/wp-content/themes/mystile/styles/default/5b3f8b41b469b4c3543195f7a977bb85/Files/default/,2017-11-27 07:26:59,Apple,offline,302,http://melani.admin.ch/
12120,esteelmart.com,https://esteelmart.com/sun.html,2017-11-27 06:03:09,Suntrust,offline,302,http://melani.admin.ch/
12119,bendotticostruzioni.com,http://bendotticostruzioni.com/wppaccess/index.php,2017-11-27 06:02:03,E-Mail Provider,offline,404,http://melani.admin.ch/
12118,www.greenesjewelers.com,https://www.greenesjewelers.com/Netflx-secure,2017-11-26 18:11:29,Netflix,offline,404,http://melani.admin.ch/
12117,www.jnkheatersindia.com,https://www.jnkheatersindia.com/jnkindia/usaa.html,2017-11-26 09:46:28,USAA,offline,302,http://melani.admin.ch/
12116,www.memoriesbythesmile.com,https://www.memoriesbythesmile.com/blog/wp-includes/js/nav/g.nav/page/index.html,2017-11-26 09:16:29,Navy Federal Credit Union,offline,404,http://melani.admin.ch/
12115,www.davidgobrothers.com,https://www.davidgobrothers.com/wp-includes/js/que/update.html,2017-11-26 09:16:23,Navy Federal Credit Union,dnserror,0,http://melani.admin.ch/
12114,appddictionbusinesssolutions.com,http://appddictionbusinesssolutions.com/tmp/,2017-11-25 15:29:46,UBS,offline,403,http://melani.admin.ch/
12113,chronopost.fr.cpl-livration.com,http://chronopost.fr.cpl-livration.com/,2017-11-25 15:29:25,chronopost,offline,302,http://melani.admin.ch/
12112,sirm-trf-ln1.000webhostapp.com,https://sirm-trf-ln1.000webhostapp.com/autoricardo.ch?,2017-11-25 15:28:12,Ricardo,offline,410,http://melani.admin.ch/
12111,online-sicherheitsbelegschaft-kundendatenverifizierung.xyz,http://online-sicherheitsbelegschaft-kundendatenverifizierung.xyz/script.php,2017-11-25 15:27:48,Amazon,dnserror,0,http://melani.admin.ch/
12110,ama-secure-2017-encrypt.com,https://ama-secure-2017-encrypt.com/,2017-11-25 15:17:58,Amazon,dnserror,0,http://melani.admin.ch/
12109,support.apple.com-ticket-a-0681.ml,https://support.apple.com-ticket-a-0681.ml/,2017-11-25 15:16:10,Apple,dnserror,0,http://melani.admin.ch/
12106,www.newservices87.com,http://www.newservices87.com/blu/83ba9/,2017-11-25 15:15:09,Swisscom,dnserror,0,http://melani.admin.ch/
12105,chanceit.beget.tech,http://chanceit.beget.tech/deutsh/di/,2017-11-25 15:14:40,UBS,offline,404,http://melani.admin.ch/
12104,charikae.myhostpoint.ch,http://charikae.myhostpoint.ch/com.php,2017-11-25 15:14:26,UBS,dnserror,0,http://melani.admin.ch/
12103,restaurants-montois.be.194-1-205-35.taho.be,http://restaurants-montois.be.194-1-205-35.taho.be/blog/wp-includes/SimplePie/Net/,2017-11-24 07:07:47,UBS,offline,503,http://melani.admin.ch/
12102,www.abakus-werbeartikel.ch,http://www.abakus-werbeartikel.ch/asb/login.htm,2017-11-24 06:47:21,ASB Bank Limited,offline,404,http://melani.admin.ch/
12101,psmser.com,https://psmser.com/db/360/secure.srflc%3D1033%26sf%3D1%26ru%3Dhttpsaccount.live.com%253Fmkt%253dEN-US%2526lc%253d1033%2526id%253d38936%26tw%3D0%26fs%3D0%26kv%3D0%26cb%3D%26cbcxt%3D.php,2017-11-24 06:10:13,Microsoft,dnserror,0,http://melani.admin.ch/
12100,pusat.rocella.net,http://pusat.rocella.net/wp-includes/d65.php,2017-11-24 06:09:49,Microsoft,dnserror,0,http://melani.admin.ch/
12099,izu.mail.b.hd6474.email-server.club,http://izu.mail.b.hd6474.email-server.club/32460156701f25007e3787d3b7e3a/84da4fe5ada446484c0ada4a641izu/,2017-11-24 06:09:31,E-Mail Provider,dnserror,0,http://melani.admin.ch/
12098,izu-email-server.wiwa.mn,http://izu-email-server.wiwa.mn/fgpbf/,2017-11-24 06:09:03,E-Mail Provider,offline,302,http://melani.admin.ch/
12097,wrmser.com,https://wrmser.com/ms/360/secure.srflc%3D1033%26sf%3D1%26ru%3Dhttpsaccount.live.com%253Fmkt%253dEN-US%2526lc%253d1033%2526id%253d38936%26tw%3D0%26fs%3D0%26kv%3D0%26cb%3D%26cbcxt%3D.php,2017-11-23 19:08:35,Microsoft,dnserror,0,http://melani.admin.ch/
12096,www.nicktrench.com,https://www.nicktrench.com/d65.php,2017-11-23 19:08:00,Rabobank,offline,403,http://melani.admin.ch/
12095,applewebkite.com,http://applewebkite.com/in.html,2017-11-23 11:53:40,Apple,dnserror,0,http://melani.admin.ch/
12094,appacc-renew843179.com,https://appacc-renew843179.com/,2017-11-23 11:53:14,Apple,dnserror,0,http://melani.admin.ch/
12093,www.practitionerconnect.com.au,https://www.practitionerconnect.com.au/js/https.mabanque.bnpparibas.fr.connexion/fr/,2017-11-23 10:31:51,BNP Paribas,dnserror,0,http://melani.admin.ch/
12091,limpopopn.gov.mz,https://limpopopn.gov.mz/-/Manage/inc/,2017-11-23 10:16:43,PayPal,offline,404,http://melani.admin.ch/
12090,ramadaplaza-gatineau.com,https://ramadaplaza-gatineau.com/pdf/.tmb/About.html,2017-11-23 10:16:37,PayPal,offline,404,http://melani.admin.ch/
12088,hoidtux.weebly.com,https://hoidtux.weebly.com/,2017-11-23 10:14:16,Sunrise,offline,404,http://melani.admin.ch/
12087,cyber-info.viralintex.info,http://cyber-info.viralintex.info/banquepopulaire/app/registre/,2017-11-23 10:13:51,Banque Populaire,dnserror,0,http://melani.admin.ch/
12086,e-colon.com,http://e-colon.com/xcvb/microsoft/,2017-11-23 10:13:39,Microsoft,offline,404,http://melani.admin.ch/
12085,sussfoundation.in,http://sussfoundation.in/css/international/Login-account/,2017-11-23 10:13:25,PayPal,offline,404,http://melani.admin.ch/
12084,jobsinsap.us,http://jobsinsap.us/run/,2017-11-23 10:13:14,Apple,dnserror,0,http://melani.admin.ch/
12083,odeer.com.au,http://odeer.com.au/wp-admin/sources/37939485/,2017-11-23 06:00:54,E-Mail Provider,offline,404,http://melani.admin.ch/
12082,congresoaud.org,http://congresoaud.org/wp-content/fr/impo/,2017-11-22 18:10:26,impots.gouv.fr,offline,404,http://melani.admin.ch/
12081,carbosol.ctfc.es,http://carbosol.ctfc.es/i.htm,2017-11-22 18:10:19,impots.gouv.fr,offline,404,http://melani.admin.ch/
12079,secure238.inmotionhosting.com,https://secure238.inmotionhosting.com/~poster27/wp-includes/Requests/Auth/ch/secure/de/,2017-11-22 14:30:47,UBS,offline,404,http://melani.admin.ch/
12077,sbcreativo.com,http://sbcreativo.com/apps/account/webapp/,2017-11-22 14:30:24,Apple,offline,404,http://melani.admin.ch/
12076,www.update-account.appgou52.beget.tech,http://www.update-account.appgou52.beget.tech/signin/,2017-11-22 14:30:09,PayPal,offline,404,http://melani.admin.ch/
12075,www.signin-accont.massawy2.beget.tech,http://www.signin-accont.massawy2.beget.tech/app/,2017-11-22 06:42:02,Apple,offline,404,http://melani.admin.ch/
12073,www.added-protection.net,https://www.added-protection.net/id3130.php,2017-11-22 06:14:22,PayPal,dnserror,0,http://melani.admin.ch/
12072,sandra.pl,http://sandra.pl/info/js/eddrees.confirm20hj45d5210yuh/,2017-11-22 06:05:34,Apple,offline,404,http://melani.admin.ch/
12071,account-office.tk,http://account-office.tk/Office365/,2017-11-22 06:03:15,Microsoft,dnserror,0,http://melani.admin.ch/
12069,masterticket.com.ve,https://masterticket.com.ve/mg/zipo/,2017-11-22 06:02:09,Apple,offline,404,http://melani.admin.ch/
12068,hilfe-veripay.com,https://hilfe-veripay.com/ppm41n/,2017-11-22 05:59:48,PayPal,dnserror,0,http://melani.admin.ch/
12067,veripalssl.info,http://veripalssl.info/1OMFn,2017-11-22 05:59:05,PayPal,dnserror,0,http://melani.admin.ch/
12066,newupdatenow2018.com,http://newupdatenow2018.com/,2017-11-22 05:58:52,Apple,offline,302,http://melani.admin.ch/
12064,unicorn4.com.au,http://unicorn4.com.au/-/2/bn/,2017-11-21 19:24:14,BNP Paribas,offline,404,http://melani.admin.ch/
12063,chocolicious.co.zw,http://chocolicious.co.zw/,2017-11-21 19:23:56,BNP Paribas,offline,500,http://melani.admin.ch/
12062,mastercard.com.todowebextremadura.com,http://mastercard.com.todowebextremadura.com/securecode/Globale-MasterCard-Datenschutzrichtlinie-Deutschland.htm,2017-11-21 19:22:36,MasterCard,dnserror,0,http://melani.admin.ch/
12058,endoitfrance.com,http://endoitfrance.com/ubs1/,2017-11-21 19:10:15,UBS,dnserror,0,http://melani.admin.ch/
12056,runs-free.com,http://runs-free.com/ee/,2017-11-21 19:08:44,Apple,dnserror,0,http://melani.admin.ch/
12055,posterschweiz.com,http://posterschweiz.com/login/access/2017/post/,2017-11-21 19:05:00,Schweizerische Post,dnserror,0,http://melani.admin.ch/
12054,www.nyc-produce.com,http://www.nyc-produce.com/images/banners/run/,2017-11-21 19:04:49,Apple,offline,404,http://melani.admin.ch/
12053,jalussa.com,https://jalussa.com/example/appID/,2017-11-21 18:58:13,Apple,offline,404,http://melani.admin.ch/
12052,www.zidfire.com,https://www.zidfire.com/ID.php,2017-11-21 18:57:55,Apple,offline,500,http://melani.admin.ch/
12051,credi.tssuise.com,https://credi.tssuise.com/en/us/en.html,2017-11-21 14:20:49,Credit Suisse,dnserror,0,http://melani.admin.ch/
12050,woodpeckerindia.com,http://woodpeckerindia.com/wood/images/prettyPhoto/light_rounded/default/066dafae272081c3f1ae6689c3a6d207/index.php,2017-11-20 12:56:04,Apple,offline,404,http://melani.admin.ch/
12049,e-sigini.com,https://e-sigini.com/WQ10W1,2017-11-20 08:31:02,PostFinance,offline,403,http://melani.admin.ch/
12048,webscr-templates-documents.crabdance.com,http://webscr-templates-documents.crabdance.com/limited/compensation/regulated/,2017-11-19 18:57:49,Apple,offline,503,http://melani.admin.ch/
12046,terrasaw.com,http://terrasaw.com/wp-content/gallery/e-finance/,2017-11-19 18:56:53,PostFinance,offline,404,http://melani.admin.ch/
12045,secure-pp-2017-encryption.com,https://secure-pp-2017-encryption.com/script.php,2017-11-19 18:56:14,PayPal,dnserror,0,http://melani.admin.ch/
12044,tokyobites.com,http://tokyobites.com/wp-content/themes/twentysixteen/js/id/,2017-11-19 18:53:37,PayPal,dnserror,0,http://melani.admin.ch/
12043,www.odishaproducts.com,http://www.odishaproducts.com/ckeditor/plugins/flash/dialogs/fl.php,2017-11-19 18:53:31,PayPal,offline,302,http://melani.admin.ch/
12041,www.celebraterecovery.ca,http://www.celebraterecovery.ca/on.html,2017-11-17 15:07:37,PayPal,offline,404,http://melani.admin.ch/
12040,www.rdercontoservicee.com,http://www.rdercontoservicee.com/,2017-11-17 14:55:47,Apple,offline,302,http://melani.admin.ch/
12039,www.narestan.net,http://www.narestan.net/conID/,2017-11-17 13:23:51,E-Mail Provider,offline,500,http://melani.admin.ch/
12038,auto-vehid-id-ch1.000webhostapp.com,https://auto-vehid-id-ch1.000webhostapp.com/auto.ricardo.ch,2017-11-17 13:14:38,Ricardo,offline,403,http://melani.admin.ch/
12037,auto-ricardo.ch-vehid-login.com,http://auto-ricardo.ch-vehid-login.com/,2017-11-17 13:14:19,Ricardo,offline,503,http://melani.admin.ch/
12036,mehrsicherheitt.com,http://mehrsicherheitt.com/team/,2017-11-17 10:29:09,Apple,offline,302,http://melani.admin.ch/
12035,www.rdercontoservicee.com,http://www.rdercontoservicee.com,2017-11-17 10:29:05,Apple,offline,302,http://melani.admin.ch/
12034,kikolbutor.hu,https://kikolbutor.hu/valami/hirek/57de5f571abc8/57de5f571abc8/CH/,2017-11-17 10:27:59,Apple,offline,403,http://melani.admin.ch/
12033,www.grupoello.com,https://www.grupoello.com/cafe-moido-melitta-vacuo-250g,2017-11-17 10:27:45,Apple,offline,404,http://melani.admin.ch/
12032,vkgaleria.com,http://vkgaleria.com/includes/filetransfer/maw/login.php,2017-11-17 10:27:31,PayPal,offline,404,http://melani.admin.ch/
12031,amazonaccountstatus.com,https://amazonaccountstatus.com/accountStatusPolicyDe/,2017-11-17 08:39:21,Amazon,dnserror,0,http://melani.admin.ch/
12030,ericin4l.beget.tech,http://ericin4l.beget.tech/--/Whatup/What/2018/,2017-11-17 08:38:39,Visa,offline,404,http://melani.admin.ch/
12029,vincomltd.com,http://vincomltd.com/shop/,2017-11-17 08:38:27,Visa,dnserror,0,http://melani.admin.ch/
12028,thehazbija.fr,https://thehazbija.fr/wp-includes/js/crop/java/navyfederal.org/,2017-11-17 08:22:41,Navy Federal Credit Union,offline,302,http://melani.admin.ch/
12027,pgsd.unnes.ac.id,https://pgsd.unnes.ac.id/wp-includes/css/redir.php,2017-11-17 08:22:38,Navy Federal Credit Union,offline,404,http://melani.admin.ch/
12026,willowandcook.com.au,http://willowandcook.com.au/site/account_termination/,2017-11-17 08:21:06,E-Mail Provider,offline,404,http://melani.admin.ch/
12024,salaoutitids.com,http://salaoutitids.com/auth/,2017-11-16 20:06:15,PayPal,offline,302,http://melani.admin.ch/
12023,sichererccount.com,http://sichererccount.com/,2017-11-16 20:05:49,PayPal,offline,302,http://melani.admin.ch/
12022,www.allegradubai.com,http://www.allegradubai.com/image/cache/catalog/Caps/apple.loginn/lnc/,2017-11-16 15:10:49,Apple,offline,404,http://melani.admin.ch/
12021,200.61.163.26,http://200.61.163.26/Viseca/,2017-11-16 14:21:35,Viseca,offline,404,http://melani.admin.ch/
12020,app-viseca.com,http://app-viseca.com/,2017-11-16 14:21:11,Viseca,dnserror,0,http://melani.admin.ch/
12019,lala.style,http://lala.style/updat/Bluebaba.php,2017-11-16 13:31:15,Swisscom,offline,404,http://melani.admin.ch/
12018,www.sedona.biz,http://www.sedona.biz/bluwiin.php</td,2017-11-16 08:32:11,Swisscom,offline,404,http://melani.admin.ch/
12017,gsscc2015.com,https://gsscc2015.com/js/logins.php,2017-11-16 07:15:38,Amazon,offline,302,http://melani.admin.ch/
12016,www.hvladvies.nl,http://www.hvladvies.nl/libraries/css/app/,2017-11-16 07:02:36,Apple,offline,404,http://melani.admin.ch/
12015,mianfarm.vn,https://mianfarm.vn/resources/assets/sass/id/,2017-11-15 16:59:45,Apple,dnserror,0,http://melani.admin.ch/
12014,mezlalklik.hopto.org,http://mezlalklik.hopto.org/,2017-11-15 16:59:38,Apple,offline,503,http://melani.admin.ch/
12013,email1.paypal.ch.infos.xyagami.net,https://email1.paypal.ch.infos.xyagami.net/sp/,2017-11-15 15:16:31,PayPal,dnserror,0,http://melani.admin.ch/
12012,secure-encryption-ama.com,https://secure-encryption-ama.com/script.php,2017-11-15 14:30:39,Amazon,dnserror,0,http://melani.admin.ch/
12011,gobestchoice.com,http://gobestchoice.com/ds/public_html/webmail/webmail/index.php,2017-11-15 08:26:35,E-Mail Provider,offline,500,http://melani.admin.ch/
12010,shadoo12.beget.tech,http://shadoo12.beget.tech/poste/post/,2017-11-15 07:56:20,Schweizerische Post,offline,404,http://melani.admin.ch/
12009,www.kasthamandaptv.com,http://www.kasthamandaptv.com/wp-admin/includes/olo/crypt/,2017-11-15 07:30:24,E-Mail Provider,dnserror,0,http://melani.admin.ch/
12008,erstessicherheitskonto.com,http://erstessicherheitskonto.com/ch/,2017-11-15 07:01:59,Swisscom,offline,302,http://melani.admin.ch/
12006,kernelking.com,http://kernelking.com/wp-content/Cloud005441256451/,2017-11-15 06:12:18,Apple,offline,404,http://melani.admin.ch/
12005,www.ppsupport.ga,https://www.ppsupport.ga/info/bin/,2017-11-14 20:17:46,PayPal,dnserror,0,http://melani.admin.ch/
12003,shop.doctorgavrilov.ru,https://shop.doctorgavrilov.ru/controllers/admin/rdbb.html,2017-11-14 19:11:20,PayPal,offline,404,http://melani.admin.ch/
12001,www.allegradubai.com,http://www.allegradubai.com/catalog/model/extension/accountpaypal.login/login/,2017-11-14 19:10:10,PayPal,offline,404,http://melani.admin.ch/
12000,schutzbenutzerjetzt.com,http://schutzbenutzerjetzt.com/Home/Login/,2017-11-14 15:52:16,Amazon,offline,302,http://melani.admin.ch/
11999,schutzbenutzerjetzt.com,http://schutzbenutzerjetzt.com/team/,2017-11-14 15:48:35,Apple,offline,302,http://melani.admin.ch/
11998,promozona.com.mx,http://promozona.com.mx/js/cropper/email/,2017-11-14 14:38:19,Visa,offline,404,http://melani.admin.ch/
11997,sh216000.website.pl,http://sh216000.website.pl/identity/whatsapp/Support/apach.php,2017-11-14 14:37:53,Visa,offline,404,http://melani.admin.ch/
