date,time,duration,in_bytes,out_bytes
2018-02-15,15:54:00,22147.1,638725229,34562756
2018-02-15,15:55:00,61970,541384751,30696654
2018-02-15,15:56:00,26703.8,641859395,32263010
2018-02-15,15:57:00,31428.1,743030425,30361439
2018-02-15,15:58:00,27951.7,544587582,30166671
2018-02-15,15:59:00,46771.8,529476432,29557837
2018-02-15,16:00:00,69525.4,584142434,29912499
2018-02-15,16:01:00,43289.1,1056121166,32482683
2018-02-15,16:02:00,41879.6,592303509,30273521
2018-02-15,16:03:00,28836.9,514628513,27143979
2018-02-15,16:04:00,33752.1,545026035,34049989
2018-02-15,16:05:00,36061.1,722225869,28969113
2018-02-15,16:06:00,32685.2,793680589,24832630
2018-02-15,16:07:00,33764.3,433784635,33634978
2018-02-15,16:08:00,31222.5,630195140,28274998
2018-02-15,16:09:00,32092.8,617234648,32190968
2018-02-15,16:10:00,37334,635569884,35781987
2018-02-15,16:11:00,42853.6,903381578,26027073
2018-02-15,16:12:00,33051.8,499320792,26085968
2018-02-15,16:13:00,38780.3,930361721,25459116
2018-02-15,16:14:00,40227.6,694648785,40433935
2018-02-15,16:15:00,30392,629518489,32800800
2018-02-15,16:16:00,67686.6,345438890,21348597
2018-02-15,16:17:00,32375.5,349807339,23455959
2018-02-15,16:18:00,38782.3,487726298,25709224
2018-02-15,16:19:00,26862,623040965,20685041
2018-02-15,16:20:00,42296.6,424177603,20955326
2018-02-15,16:21:00,45978,510538774,33217467
2018-02-15,16:22:00,34609.1,351914445,25165123
2018-02-15,16:23:00,45648.6,379199501,24117318
2018-02-15,16:24:00,29614.9,416084662,21630776
2018-02-15,16:25:00,33956.4,541997784,25599744
2018-02-15,16:26:00,58029.7,610771523,24211040
2018-02-15,16:27:00,57944.2,386896369,21452395
2018-02-15,16:28:00,50203.8,388862761,28761512
2018-02-15,16:29:00,71489.5,1587481556,49409545
2018-02-15,16:30:00,73547.4,1270392787,31216814
2018-02-15,16:31:00,65741.7,324543559,17265698
2018-02-15,16:32:00,43734.9,396970165,23828364
2018-02-15,16:33:00,35564.8,332522084,19411472
2018-02-15,16:34:00,30266.8,337689389,19984492
2018-02-15,16:35:00,41237.3,404636698,19333925
2018-02-15,16:36:00,44076.9,404778905,22038264
2018-02-15,16:37:00,41166.3,426188345,20744742
2018-02-15,16:38:00,37049.5,468356187,20516008
2018-02-15,16:39:00,41270,299135916,18431985
2018-02-15,16:40:00,33713.1,301355026,16557917
2018-02-15,16:41:00,27364.9,330844154,19691232
2018-02-15,16:42:00,43905.3,241889873,15331017
2018-02-15,16:43:00,39941.9,743888119,15761381
2018-02-15,16:44:00,51414.7,627918629,21022859
2018-02-15,16:45:00,32085.1,463903379,15247535
2018-02-15,16:46:00,66285.1,499425547,16485808
2018-02-15,16:47:00,40656.1,960567034,20645097
2018-02-15,16:48:00,72977.4,282328296,15896962
2018-02-15,16:49:00,59638.1,589078709,10948392
2018-02-15,16:50:00,38792.1,386048402,13567210
2018-02-15,16:51:00,53107.6,382066009,17388325
2018-02-15,16:52:00,59062,337361667,13183607
2018-02-15,16:53:00,37233.6,2.79955e+09,13846509
2018-02-15,16:54:00,60496.1,203654796,11852029
2018-02-15,16:55:00,54089.3,205670871,10864560
2018-02-15,16:56:00,32540.1,513360578,13513289
2018-02-15,16:57:00,57915.3,479944582,13908685
2018-02-15,16:58:00,61189.6,173512849,13023569
2018-02-15,16:59:00,64404.7,143431111,10923393
2018-02-15,17:00:00,102549,223956523,10936054
2018-02-15,17:01:00,93614.2,281946007,11485176
2018-02-15,17:02:00,66642.9,313409218,9581181
2018-02-15,17:03:00,59108.3,166906656,11177019
2018-02-15,17:04:00,66551.4,149550963,11237346
2018-02-15,17:05:00,83302.9,314730454,9945232
2018-02-15,17:06:00,43232.6,168872450,9584748
2018-02-15,17:07:00,47023.7,163114890,12042544
2018-02-15,17:08:00,84923.5,100681933,7271842
2018-02-15,17:09:00,42271.6,105054013,7022998
2018-02-15,17:10:00,93098,284051766,5155958
2018-02-15,17:11:00,43820.9,128451984,8129417
2018-02-15,17:12:00,56354.3,130741479,9277506
2018-02-15,17:13:00,79088.5,169894626,6373961
2018-02-15,17:14:00,57766.1,167413259,7071282
2018-02-15,17:15:00,58921.2,123225552,9359566
2018-02-15,17:16:00,71579.7,139968880,9318882
2018-02-15,17:17:00,66662.2,158958483,7394671
2018-02-15,17:18:00,113871,628903599,10334273
2018-02-15,17:19:00,38766.7,90290785,6259603
2018-02-15,17:20:00,44916.9,84224048,6733027
2018-02-15,17:21:00,44660.7,114045962,7143133
2018-02-15,17:22:00,113141,199384794,9517033
2018-02-15,17:23:00,116604,574839873,5700594
2018-02-15,17:24:00,59757.1,144055168,7270237
2018-02-15,17:25:00,63433.8,171247146,6166717
2018-02-15,17:26:00,33253.3,121624387,4589362
2018-02-15,17:27:00,67970.8,147559052,10954730
2018-02-15,17:28:00,86896.2,79951651,4918827
2018-02-15,17:29:00,81892.3,929363121,6714243
2018-02-15,17:30:00,50469.6,100344870,6467854
2018-02-15,17:31:00,47213.1,136663457,4510358
2018-02-15,17:32:00,73955.5,78273984,5084165
2018-02-15,17:33:00,50148.8,77769022,4390040
2018-02-15,17:34:00,124162,220300669,4801360
2018-02-15,17:35:00,149011,63761532,5255920
2018-02-15,17:36:00,58939,77017366,15326087
2018-02-15,17:37:00,105550,73079772,3757074
2018-02-15,17:38:00,56966.5,151694306,5728692
2018-02-15,17:39:00,68285.1,95815019,5405622
2018-02-15,17:40:00,48337.1,74342168,4622035
2018-02-15,17:41:00,72385.3,84562226,4245966
2018-02-15,17:42:00,79850.9,86793790,4643668
2018-02-15,17:43:00,49364.5,124256075,4162694
2018-02-15,17:44:00,52504.3,80283728,4580265
2018-02-15,17:45:00,101519,256992410,5386007
2018-02-15,17:46:00,79314.5,93851925,3757969
2018-02-15,17:47:00,53419.1,336938857,4356882
2018-02-15,17:48:00,88113.3,113086042,4591059
2018-02-15,17:49:00,69380,159659747,4696373
2018-02-15,17:50:00,42124.7,156853509,5875866
2018-02-15,17:51:00,57617.2,113339924,5896784
2018-02-15,17:52:00,40775.1,87423563,4461352
2018-02-15,17:53:00,81274.6,96104738,4251871
2018-02-15,17:54:00,75169.7,213814178,5107405
2018-02-15,17:55:00,58726.4,322459756,3558140
2018-02-15,17:56:00,57490.2,57299889,4063738
2018-02-15,17:57:00,81773.2,67795722,4935165
2018-02-15,17:58:00,109569,82122712,5056319
2018-02-15,17:59:00,52465.4,155800056,4679128
2018-02-15,18:00:00,78434.4,49702855,3952085
2018-02-15,18:01:00,98547.3,104433958,3315137
2018-02-15,18:02:00,119768,65178402,3263785
2018-02-15,18:03:00,126550,34656148,1963479
2018-02-15,18:04:00,145473,51096631,4782150
2018-02-15,18:05:00,48453.5,79639323,3463987
2018-02-15,18:06:00,45420.1,47612414,3547797
2018-02-15,18:07:00,101129,47152127,2770173
2018-02-15,18:08:00,48092.1,58035974,3735120
2018-02-15,18:09:00,84626,115168813,3322922
2018-02-15,18:10:00,166839,54964434,2415922
2018-02-15,18:11:00,128226,108393458,4068881
2018-02-15,18:12:00,94203.5,60571567,2682399
2018-02-15,18:13:00,64816.2,52118777,3031319
2018-02-15,18:14:00,68966.9,94203361,4436379
2018-02-15,18:15:00,49002.7,114763276,3395023
2018-02-15,18:16:00,73370.1,100879776,5595026
2018-02-15,18:17:00,44668.4,64294226,4698030
2018-02-15,18:18:00,86345.2,59013949,4524264
2018-02-15,18:19:00,48370,54050916,2797358
2018-02-15,18:20:00,74580.6,50025098,3166568
2018-02-15,18:21:00,114591,78321276,3044892
2018-02-15,18:22:00,54920.8,74137851,3694074
2018-02-15,18:23:00,60064.8,208150963,2911150
2018-02-15,18:24:00,105290,131119514,3124215
2018-02-15,18:25:00,116451,104498765,8345556
2018-02-15,18:26:00,51497.3,64708381,2877438
2018-02-15,18:27:00,79536.5,45273028,1941439
2018-02-15,18:28:00,69723.5,54827789,2969214
2018-02-15,18:29:00,123203,53865482,4406373
2018-02-15,18:30:00,125850,51318883,2583265
2018-02-15,18:31:00,90556,51786132,1854126
2018-02-15,18:32:00,65926.3,58655387,2503880
2018-02-15,18:33:00,124384,62749714,2271861
2018-02-15,18:34:00,103997,60511511,2592909
2018-02-15,18:35:00,63073.4,70651442,4667311
2018-02-15,18:36:00,129228,43084512,3123486
2018-02-15,18:37:00,105448,41087760,2900972
2018-02-15,18:38:00,33032.4,61936972,2918296
2018-02-15,18:39:00,135549,33560152,2169799
2018-02-15,18:40:00,257882,91663943,8249045
2018-02-15,18:41:00,55852.1,85384905,6912947
2018-02-15,18:42:00,99845.4,87158249,3152198
2018-02-15,18:43:00,64853.4,54528322,2133486
2018-02-15,18:44:00,57149.2,62148644,2842621
2018-02-15,18:45:00,38171.1,103559386,2447263
2018-02-15,18:46:00,53570.3,45240363,2010230
2018-02-15,18:47:00,55100.3,88414749,3693840
2018-02-15,18:48:00,42780.5,115199902,2670324
2018-02-15,18:49:00,118593,136465693,2050876
2018-02-15,18:50:00,36912,80947190,3774122
2018-02-15,18:51:00,51487.2,71899344,2681950
2018-02-15,18:52:00,59656.2,46996628,2429296
2018-02-15,18:53:00,151529,45747358,2168335
2018-02-15,18:54:00,58171.9,215185534,2412300
2018-02-15,18:55:00,178606,65172066,2141065
2018-02-15,18:56:00,118435,43153289,3717929
2018-02-15,18:57:00,137401,80628898,1673336
2018-02-15,18:58:00,40961.8,70827714,2391442
2018-02-15,18:59:00,168087,60534805,2261115
2018-02-15,19:00:00,68415.1,42507400,2122192
2018-02-15,19:01:00,150563,570115064,1913234
2018-02-15,19:02:00,96559.6,51637318,2275060
2018-02-15,19:03:00,136503,62710648,1842119
2018-02-15,19:04:00,97495.1,55849191,2611713
2018-02-15,19:05:00,79582.1,55118910,2301215
2018-02-15,19:06:00,33953.9,50753934,1658058
2018-02-15,19:07:00,88479.1,77833385,3220179
2018-02-15,19:08:00,34187.5,69756934,3248915
2018-02-15,19:09:00,49498.5,67322683,2848380
2018-02-15,19:10:00,68127.1,49747425,1721629
2018-02-15,19:11:00,75792.2,60907715,2044742
2018-02-15,19:12:00,59288.4,65936648,1736391
2018-02-15,19:13:00,49280.8,70273140,2862553
2018-02-15,19:14:00,46964.4,80306030,3467744
2018-02-15,19:15:00,67777.1,65461203,3412589
2018-02-15,19:16:00,84163.6,66838625,2517958
2018-02-15,19:17:00,248379,70463810,2821158
2018-02-15,19:18:00,51130,62268371,2626684
2018-02-15,19:19:00,82210.2,59103102,2969740
2018-02-15,19:20:00,85799.1,62231613,2391968
2018-02-15,19:21:00,20483.6,61513789,3681090
2018-02-15,19:22:00,56450.9,53762359,2152982
2018-02-15,19:23:00,66904,71751052,2596124
2018-02-15,19:24:00,105012,64370603,2199948
2018-02-15,19:25:00,122311,68561616,2590821
2018-02-15,19:26:00,53265.5,33134515,1875573
2018-02-15,19:27:00,76580,49879055,1662516
2018-02-15,19:28:00,92108.4,51554209,2657582
2018-02-15,19:29:00,93917.2,88250523,3200059
2018-02-15,19:30:00,50757.9,43869262,2931633
2018-02-15,19:31:00,45949.1,45294887,1829173
2018-02-15,19:32:00,97613.4,45860069,2392132
2018-02-15,19:33:00,41043.4,43067164,1673698
2018-02-15,19:34:00,121555,48420268,2091587
2018-02-15,19:35:00,102384,75600033,2659208
2018-02-15,19:36:00,66999.5,47099785,3112605
2018-02-15,19:37:00,40977.2,116058432,2513517
2018-02-15,19:38:00,66223,31351711,2166960
2018-02-15,19:39:00,39420.6,83635870,3620926
2018-02-15,19:40:00,27577.9,95874209,3436798
2018-02-15,19:41:00,23059.6,71585428,3403616
2018-02-15,19:42:00,62103.4,49980731,4009858
2018-02-15,19:43:00,74571.5,213275618,2750271
2018-02-15,19:44:00,68052.1,45735699,2206328
2018-02-15,19:45:00,73706.3,35711942,1716126
2018-02-15,19:46:00,54677.9,47967670,2237892
2018-02-15,19:47:00,29908.3,50849550,2590622
2018-02-15,19:48:00,34213.5,87065593,2792418
2018-02-15,19:49:00,37491.9,36262889,2362146
2018-02-15,19:50:00,43252.9,63132776,4536034
2018-02-15,19:51:00,115590,44885691,3792408
2018-02-15,19:52:00,37078.9,66253477,3803470
2018-02-15,19:53:00,46705.1,49772763,2259283
2018-02-15,19:54:00,39221.3,61270269,2502431
2018-02-15,19:55:00,37147.2,68556294,2996148
2018-02-15,19:56:00,38145.9,90845313,3405993
2018-02-15,19:57:00,52674,78626435,3814902
2018-02-15,19:58:00,48182.3,78508974,3953721
2018-02-15,19:59:00,55305.9,48576574,3504573
2018-02-15,20:00:00,77371.5,93620149,3041349
2018-02-15,20:01:00,37443.1,53375810,2425122
2018-02-15,20:02:00,30818.4,57133779,2194650
2018-02-15,20:03:00,32773.4,33409770,2044195
2018-02-15,20:04:00,50493.6,58756120,2122298
2018-02-15,20:05:00,60638.1,39040383,2127425
2018-02-15,20:06:00,42705.3,64741259,3429955
2018-02-15,20:07:00,64996.2,50631145,3919982
2018-02-15,20:08:00,47907.2,41807364,2435064
2018-02-15,20:09:00,35350.1,38235068,2252870
2018-02-15,20:10:00,87389.6,39677149,5776097
2018-02-15,20:11:00,39658.5,49402987,3679504
2018-02-15,20:12:00,32757.8,290611079,2890878
2018-02-15,20:13:00,42209.8,90784045,8051616
2018-02-15,20:14:00,33425.5,109981093,2853987
2018-02-15,20:15:00,29569.9,57734029,2644848
2018-02-15,20:16:00,17880.6,99431653,2787768
2018-02-15,20:17:00,120747,61748222,3005882
2018-02-15,20:18:00,66275.1,75758437,2948970
2018-02-15,20:19:00,132922,66622008,2668227
2018-02-15,20:20:00,50336.4,64398496,3603657
2018-02-15,20:21:00,36041.4,37968669,2990430
2018-02-15,20:22:00,26961.1,50861996,3192630
2018-02-15,20:23:00,79666.3,54650253,2381020
2018-02-15,20:24:00,122193,42543088,2051490
2018-02-15,20:25:00,38447.2,47030578,2277388
2018-02-15,20:26:00,47940.7,28666677,1454642
2018-02-15,20:27:00,84026.1,35773573,1654402
2018-02-15,20:28:00,62580.3,45649649,2937111
2018-02-15,20:29:00,25013.5,45259947,3773270
2018-02-15,20:30:00,82278.5,44446337,3377497
2018-02-15,20:31:00,37780.5,38228594,3047272
2018-02-15,20:32:00,75988.9,63703506,2084799
2018-02-15,20:33:00,61029,53076973,2247029
2018-02-15,20:34:00,81899.8,46012503,2320764
2018-02-15,20:35:00,43724.8,45788945,3051661
2018-02-15,20:36:00,89042.5,52125854,3173904
2018-02-15,20:37:00,62268.4,41707259,3384612
2018-02-15,20:38:00,30106.4,31604996,2825479
2018-02-15,20:39:00,65653.2,29964445,3570334
2018-02-15,20:40:00,87111.9,65722111,1725127
2018-02-15,20:41:00,55726.4,38207020,3536324
2018-02-15,20:42:00,63635.7,43702222,6444274
2018-02-15,20:43:00,34600.4,41539185,2223445
2018-02-15,20:44:00,24475.6,70954485,2710632
2018-02-15,20:45:00,59613.7,45017338,3136002
2018-02-15,20:46:00,38480.4,13939312,2256925
2018-02-15,20:47:00,59644.4,29637313,2365966
2018-02-15,20:48:00,55699.7,41854528,3989765
2018-02-15,20:49:00,56920.5,42948850,3109598
2018-02-15,20:50:00,35877.4,34678245,2099706
2018-02-15,20:51:00,71833.1,19688874,1850286
2018-02-15,20:52:00,242719,41063511,2346589
2018-02-15,20:53:00,125927,35608254,2163884
2018-02-15,20:54:00,45943.8,18611415,2006954
2018-02-15,20:55:00,64853.1,20234983,2385984
2018-02-15,20:56:00,71589.2,34324277,2008284
2018-02-15,20:57:00,89088.4,39739915,2578572
2018-02-15,20:58:00,72619.4,229148715,2837856
2018-02-15,20:59:00,33256.3,37911874,3535959
2018-02-15,21:00:00,56123.5,33019513,2920311
2018-02-15,21:01:00,38820.3,51809357,3647456
2018-02-15,21:02:00,223624,23097184,2391772
2018-02-15,21:03:00,104266,485035532,3935925
2018-02-15,21:04:00,44306.6,39599790,3328047
2018-02-15,21:05:00,27091.5,97675147,2661404
2018-02-15,21:06:00,78542.7,15357925,2196116
2018-02-15,21:07:00,84402.2,65443398,2362326
2018-02-15,21:08:00,76177.9,20486313,2054694
2018-02-15,21:09:00,64383.3,214056690,3429380
2018-02-15,21:10:00,62403.9,38473205,4397233
2018-02-15,21:11:00,56775.3,43922251,2269539
2018-02-15,21:12:00,80349.2,19589456,3117634
2018-02-15,21:13:00,97897.9,45742939,2511052
2018-02-15,21:14:00,74750,81604036,2463114
2018-02-15,21:15:00,49746.4,49339242,4073309
2018-02-15,21:16:00,49948.8,42303667,1793282
2018-02-15,21:17:00,52847.8,34801952,2474356
2018-02-15,21:18:00,49640,65184033,2618277
2018-02-15,21:19:00,26525.6,44525347,2542342
2018-02-15,21:20:00,35752.8,84212492,2940614
2018-02-15,21:21:00,153093,28583938,2480841
2018-02-15,21:22:00,44804.6,126078142,2297558
2018-02-15,21:23:00,51940.8,37726939,2191528
2018-02-15,21:24:00,45477.6,121963177,2045772
2018-02-15,21:25:00,56286.5,61881379,3611555
2018-02-15,21:26:00,69654.7,16304080,1634019
2018-02-15,21:27:00,83892.8,44133688,4941583
2018-02-15,21:28:00,103405,49160463,3572284
2018-02-15,21:29:00,45615.7,42493609,4720678
2018-02-15,21:30:00,23422.7,29608170,3756792
2018-02-15,21:31:00,127715,15069511,1891917
2018-02-15,21:32:00,45639.1,29833861,2426692
2018-02-15,21:33:00,48548.9,16299455,2116886
2018-02-15,21:34:00,238175,15491725,2751947
2018-02-15,21:35:00,37108,70503527,3508369
2018-02-15,21:36:00,53465.7,40347087,2465782
2018-02-15,21:37:00,69891.8,14055580,2204964
2018-02-15,21:38:00,83273.6,26322661,2148795
2018-02-15,21:39:00,133382,22859542,2157275
2018-02-15,21:40:00,37326.1,141606671,2744887
2018-02-15,21:41:00,38069.3,19258004,4530503
2018-02-15,21:42:00,27240.5,15193118,4315345
2018-02-15,21:43:00,43836,19307025,2998218
2018-02-15,21:44:00,75754.3,30854771,2621380
2018-02-15,21:45:00,61514.3,20519496,1659853
2018-02-15,21:46:00,57425.7,22371729,1530139
2018-02-15,21:47:00,125887,11310418,1939424
2018-02-15,21:48:00,46560.7,10364252,2565722
2018-02-15,21:49:00,185974,6902189,1697233
2018-02-15,21:50:00,72084.9,13293924,2377526
2018-02-15,21:51:00,102753,20628105,1718726
2018-02-15,21:52:00,56810.4,16396006,1548426
2018-02-15,21:53:00,67679.1,9293296,5178097
2018-02-15,21:54:00,79258.5,36477627,1724249
2018-02-15,21:55:00,94555.1,10776950,1582988
2018-02-15,21:56:00,68135.3,27306342,2170804
2018-02-15,21:57:00,91162.8,12688467,1610043
2018-02-15,21:58:00,33961.9,9293168,1802270
2018-02-15,21:59:00,79894.4,18159139,2193424
2018-02-15,22:00:00,47975.2,13101007,2219315
2018-02-15,22:01:00,40825.4,7655182,2728176
2018-02-15,22:02:00,93789.1,9473684,2734606
2018-02-14,22:03:00,50283.9,11159082,987170
2018-02-14,22:08:00,7921.04,6713482,20729
2018-02-14,22:09:00,99085.3,149382004,737044
2018-02-14,22:10:00,44618.3,181846765,1943306
2018-02-14,22:11:00,7261.01,104839574,1571744
2018-02-14,22:12:00,51224.4,99461840,1887613
2018-02-14,22:13:00,73493.9,97225908,1703500
2018-02-14,22:14:00,154844,97691961,1186239
2018-02-14,22:15:00,49108.4,116546213,1329533
2018-02-14,22:16:00,39684,104996030,1314448
2018-02-14,22:17:00,55471.5,98089011,1283048
2018-02-14,22:18:00,35559.7,66523632,1368648
2018-02-14,22:19:00,28510.8,54126687,1128094
2018-02-14,22:20:00,66840,71261083,1289348
2018-02-14,22:21:00,28245.6,51088637,1574612
2018-02-14,22:22:00,39184.3,69593997,1468865
2018-02-14,22:23:00,108692,62554982,1340680
2018-02-14,22:24:00,10035.4,60052999,1115807
2018-02-14,22:25:00,73779.5,85122479,914143
2018-02-14,22:26:00,17744.2,77894790,4086699
2018-02-14,22:27:00,9710.84,56688347,3080957
2018-02-14,22:28:00,27414.8,52690297,1757372
2018-02-14,22:29:00,62315.8,54051295,970899
2018-02-14,22:30:00,13614.2,57849841,1524190
2018-02-14,22:31:00,179956,48028720,1274120
2018-02-14,22:32:00,41991.2,66556806,2458191
2018-02-14,22:33:00,78650.8,69951115,918805
2018-02-14,22:34:00,51065.1,54133427,1149581
2018-02-14,22:35:00,37041.8,65310138,1413208
2018-02-14,22:36:00,12269.8,61799239,1796273
2018-02-14,22:37:00,33825.4,62768779,1293869
2018-02-14,22:38:00,125989,50810497,543860
2018-02-14,22:39:00,14027.6,47290649,1951765
2018-02-14,22:40:00,28008.9,40934339,850875
2018-02-14,22:41:00,93444.1,50858586,878008
2018-02-14,22:42:00,55175.9,33740662,1709493
2018-02-14,22:43:00,66075.3,53594820,601284
2018-02-14,22:44:00,25994.4,39439930,697542
2018-02-14,22:45:00,55199.5,46431976,1103100
2018-02-14,22:46:00,120568,66657051,907433
2018-02-14,22:47:00,19909.3,63793215,785344
2018-02-14,22:48:00,21448.7,53612747,606695
2018-02-14,22:49:00,30038.9,26462491,712339
2018-02-14,22:50:00,52557,31706962,479986
2018-02-14,22:51:00,138712,39202774,836774
2018-02-14,22:52:00,145856,44423452,754283
2018-02-14,22:53:00,210531,28365313,457697
2018-02-14,22:54:00,653127,40665039,521570
2018-02-14,22:55:00,107401,51542485,766399
2018-02-14,22:56:00,80843.7,32056941,1204338
2018-02-14,22:57:00,131495,41197486,1470472
2018-02-14,22:58:00,14078.7,56198757,2379736
2018-02-14,22:59:00,8623.83,28535840,2652010
2018-02-14,23:00:00,158508,24539912,2871302
2018-02-14,23:01:00,9535.43,36920868,2734092
2018-02-14,23:02:00,95455.7,21710132,1044189
2018-02-14,23:03:00,35258.2,18735321,725000
2018-02-14,23:04:00,68083.3,24202169,708763
2018-02-14,23:05:00,38848.9,20274549,1164695
2018-02-14,23:06:00,146180,23837505,1270412
2018-02-14,23:07:00,252053,18973778,1228991
2018-02-14,23:08:00,47126.9,36196097,1771388
2018-02-14,23:09:00,16377.7,21887621,1802084
2018-02-14,23:10:00,52406.7,26630209,954269
2018-02-14,23:11:00,30947.7,20137907,920483
2018-02-14,23:12:00,26934.9,26671024,1886339
2018-02-14,23:13:00,59342.2,19304746,1764608
2018-02-14,23:14:00,109217,24529554,1618407
2018-02-14,23:15:00,71911.2,41381971,2465285
2018-02-14,23:16:00,41948,30144483,2082269
2018-02-14,23:17:00,54612.2,29254530,2305587
2018-02-14,23:18:00,34962.9,23638812,1323620
2018-02-14,23:19:00,32641.8,26958851,1673147
2018-02-14,23:20:00,72158.5,38747927,985851
2018-02-14,23:21:00,31007.3,18314995,1132490
2018-02-14,23:22:00,37074.8,41962466,1197250
2018-02-14,23:23:00,101637,36093410,1543810
2018-02-14,23:24:00,40593.7,20371782,1569958
2018-02-14,23:25:00,35413.8,19601854,2863549
2018-02-14,23:26:00,19981.2,22297073,2247461
2018-02-14,23:27:00,43934.9,16356730,980634
2018-02-14,23:28:00,59291.7,18171108,1101870
2018-02-14,23:29:00,99084.7,28863192,807955
2018-02-14,23:30:00,26233.9,22230054,1116147
2018-02-14,23:31:00,12730.6,33515095,1017984
2018-02-14,23:32:00,52486.7,27725272,1967792
2018-02-14,23:33:00,155003,18874970,658936
2018-02-14,23:34:00,105562,27843049,565891
2018-02-14,23:35:00,137719,13882644,511818
2018-02-14,23:36:00,21751.3,22806701,589711
2018-02-14,23:37:00,34925.9,35072981,961336
2018-02-14,23:38:00,42852.9,18816421,490267
2018-02-14,23:39:00,72151.7,12805359,513298
2018-02-14,23:40:00,50395.7,14039436,546873
2018-02-14,23:41:00,170609,20671332,733297
2018-02-14,23:42:00,121866,56250048,798499
2018-02-14,23:43:00,58877.8,17327936,980948
2018-02-14,23:44:00,159665,11375866,589370
2018-02-14,23:45:00,16437.5,14345380,867059
2018-02-14,23:46:00,73761.3,15565753,732001
2018-02-14,23:47:00,105813,26543903,983380
2018-02-14,23:48:00,314377,18064261,664834
2018-02-14,23:49:00,10962.2,31187633,1697183
2018-02-14,23:50:00,186067,27348636,814075
2018-02-14,23:51:00,90715.8,27790148,1043424
2018-02-14,23:52:00,41630.8,22618843,2129630
2018-02-14,23:53:00,50775,26756880,11248881
2018-02-14,23:54:00,43521.3,23796827,1716123
2018-02-14,23:55:00,51618.7,31380353,2574420
2018-02-14,23:56:00,65926.3,17846985,976558
2018-02-14,23:57:00,25337.6,31615746,1423889
2018-02-14,23:58:00,47210.6,21306812,1327790
2018-02-15,23:59:00,76186.1,36424116,1162674
2018-02-15,00:00:00,152582,36049481,2313562
2018-02-15,00:01:00,67501.8,33016476,1195717
2018-02-15,00:02:00,88488.1,38043061,1536517
2018-02-15,00:03:00,25350.9,24245831,1480094
2018-02-15,00:04:00,33884,48419710,1149291
2018-02-15,00:05:00,26768.4,17430139,1296530
2018-02-15,00:06:00,124651,30113440,968315
2018-02-15,00:07:00,190577,46636268,969259
2018-02-15,00:08:00,202161,17980033,724831
2018-02-15,00:09:00,99317.4,16452540,786318
2018-02-15,00:10:00,929840,17073008,1025982
2018-02-15,00:11:00,98147.5,14411779,844545
2018-02-15,00:12:00,38401.6,71163639,1545995
2018-02-15,00:13:00,53468,25773232,865554
2018-02-15,00:14:00,33812.5,23786126,929374
2018-02-15,00:15:00,192167,17112354,822238
2018-02-15,00:16:00,16909.3,32229387,1396036
2018-02-15,00:17:00,152613,37509981,840694
2018-02-15,00:18:00,171563,17884758,1174182
2018-02-15,00:19:00,25564.7,22128681,1081516
2018-02-15,00:20:00,128386,27427528,1101976
2018-02-15,00:21:00,6954.58,26221172,1967782
2018-02-15,00:22:00,25604.7,14116253,748454
2018-02-15,00:23:00,27782,26887609,1243781
2018-02-15,00:24:00,96884,21058706,1117098
2018-02-15,00:25:00,92934.7,23850431,1396360
2018-02-15,00:26:00,32605.8,24836613,1720212
2018-02-15,00:27:00,38779.6,14028729,1591418
2018-02-15,00:28:00,162633,12145094,1267783
2018-02-15,00:29:00,51096.7,14372038,1236722
2018-02-15,00:30:00,90336.5,18810257,507381
2018-02-15,00:31:00,10100.7,20703595,1036543
2018-02-15,00:32:00,24689.9,41523654,982403
2018-02-15,00:33:00,75204.3,67783918,1012991
2018-02-15,00:34:00,152025,19620093,801662
2018-02-15,00:35:00,60448.2,18372523,1129801
2018-02-15,00:36:00,14656.1,43535390,847811
2018-02-15,00:37:00,76003,51108058,1057730
2018-02-15,00:38:00,55734,15972878,692371
2018-02-15,00:39:00,101488,17583522,960834
2018-02-15,00:40:00,24044.2,18862813,1709259
2018-02-15,00:41:00,14677.1,36918262,2354144
2018-02-15,00:42:00,352141,41118655,2107743
2018-02-15,00:43:00,87596.1,44485622,1744082
2018-02-15,00:44:00,297611,46101295,2295695
2018-02-15,00:45:00,166479,19329156,1136109
2018-02-15,00:46:00,23808.4,19198509,874633
2018-02-15,00:47:00,225238,25571246,992207
2018-02-15,00:48:00,117131,23384718,581576
2018-02-15,00:49:00,136466,18200570,784133
2018-02-15,00:50:00,77151.4,32289750,680666
2018-02-15,00:51:00,16776.6,38055338,1065794
2018-02-15,00:52:00,85665.2,17510919,763699
2018-02-15,00:53:00,20587.4,25391422,1239382
2018-02-15,00:54:00,57993.5,34503135,818207
2018-02-15,00:55:00,51801,57548267,1029064
2018-02-15,00:56:00,25204.4,28475229,1689618
2018-02-15,00:57:00,30464.1,62176903,794335
2018-02-15,00:58:00,52942.2,38912090,739805
2018-02-15,00:59:00,125903,14219227,450128
2018-02-15,01:00:00,54530.9,54772446,612714
2018-02-15,01:01:00,9369.67,51730789,982039
2018-02-15,01:02:00,33300.6,47810312,1073620
2018-02-15,01:03:00,75189.4,56525629,943489
2018-02-15,01:04:00,92699.5,54782074,1212282
2018-02-15,01:05:00,16931.5,60997914,1281485
2018-02-15,01:06:00,28287.7,120949796,1118353
2018-02-15,01:07:00,142579,43037834,990612
